ENTITY_STABLE_ID	NAME	TRANSCRIPT_ID	AUR_01_01_01	AUR_01_01_03	AUR_01_02_01	AUR_01_02_03	AUR_01_02_04	AUR_01_03_01	AUR_01_03_02	AUR_01_03_04	AUR_01_03_06	AUR_01_04_01	AUR_01_04_02	AUR_01_04_03	AUR_01_05_03	AUR_03_409-2-01	AUR_03_409-2-02	AUR-493-1-03	AUR-493-1-02	AUR-493-4-03	AUR-493-4-02	AUR_03_549-2_03	AUR_03_549-3_03	AUR_03_549-3_01	AUR_500_02_02	AUR_500_02_01	AUR_01_07_03	AUR_01_07_05	AUR_01_07_01	AUR_01_09_03	AUR_01_09_04	AUR_01_10_08	AUR_01_10_09	AUR_01_10_03	AUR_01_10_01	AUR_01_11_03	AUR_01_11_12	AUR_01_11_04	AUR_01_11_05	AUR_01_11_07	AUR_01_11_08	AUR_01_11_09	AUR_01_11_11	AUR_01_11_01	AUR_01_12_03	AUR_01_12_04	AUR_01_12_06	AUR_01_13_03	AUR_01_13_04	AUR_01_13_01	AUR_03_549-5_05	AUR_03_549-6_01	AUR_03_549-7_03	AUR_13_676-1_03	AUR_13_676-1_01	AUR_13_676-2_03	AUR_13_676-2_01	AUR_13_676-5_03	AUR_13_676-5_01	AUR_13_676-6_03	AUR_13_676-7_03	AUR_13_676-7_01	AUR_01_14_03	AUR_01_14_04	AUR_01_14_05	AUR_01_14_06	AUR_01_14_07	AUR_01_14_08	AUR_01_15_03	AUR_01_15_12	AUR_01_15_04	AUR_01_15_06	AUR_01_15_07	AUR_01_15_08	AUR_01_15_09	AUR_01_15_10	AUR_01_15_11	AUR_01_15_01	AUR_01_16_03	AUR_01_16_04	AUR_01_17_04	AUR_01_17_05	AUR_01_17_06	AUR_01_17_02	AUR_01_19_03	AUR_01_19_05	AUR_01_19_06	AUR_01_20_03	AUR_01_20_04	AUR_01_20_05	AUR_01_20_06	AUR_01_20_09	AUR_01_20_08	AUR_01_22_04	AUR_01_22_06	AUR_01_22_07	AUR_01_22_09	AUR_01_22_01	AUR-_500_04_02	AUR-_500_04_01	AUR_500_06_02	AUR_500_06_01	AUR_500_03_02	AUR_500_03_01	AUR_06_01_03	AUR_06_01_01	AUR_06_02_03	AUR_06_02_01	AUR_06_03_03	AUR_06_05_03	AUR_06_05_01	AUR_Duke_05_18	AUR_Duke_05_27	AUR_Duke_01_11	AUR_Duke_01_20	AUR_5_412-1_03	AUR_5_412-3_03	AUR_5_412-3_01	AUR_5_412-5_03	AUR_5_412-5_05	AUR_5_412-5_01	AUR_5_412-6_03	AUR_5_412-6_01	AUR_5_412-7_03	AUR_5_412-8_03	AUR_5_412-8_01	AUR_5_412-10_03	AUR_5_412-10_01	AUR_03_549-8_03	BS14-E19700_A4	AUR_03_549-11_03	AUR_03_549-12_03	SVR-11-695_1-3
ch.1.1103899F	CSMD2	NM_052896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.103171153	NA	NA	NA	NA	0.105321741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.135864994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.118167319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.787241076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.087758848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.091962292	NA
ch.1.113470988R	LRIG2;RLIMP2	NM_014813;NA	0.045017921	0.045344221	0.046901027	0.038867282	0.048067613	0.034731271	0.054491937	0.036518359	0.057523139	0.045860867	0.041268018	0.04796866	0.047519418	0.059951536	0.131263728	0.052044297	0.050118127	0.05040317	0.038390119	0.046692222	0.057780543	0.04843371	0.039698311	0.05043895	0.048683419	0.051606625	0.058939904	0.060007683	0.064162281	0.038852839	0.039232449	0.041694214	0.094267287	0.052459816	0.037452117	0.053497259	0.054787911	0.072649188	0.056346719	0.068164885	0.058582441	0.074007779	0.045258149	0.042732082	0.049503031	0.046733163	0.04623906	0.058629778	0.054392846	0.064490232	0.047326752	0.063612463	0.062575631	0.085350633	0.084988327	0.047048087	0.048130426	0.04592438	0.036523784	0.063155728	0.046799001	0.053959768	0.053216291	0.0567077	0.053075183	0.062704399	0.02185775	0.057324948	0.052185264	0.045750106	0.060484364	0.054967701	0.059693714	0.049324701	0.055277179	0.046502036	0.050409446	0.033480598	0.046227058	0.053724343	0.043328623	0.043504239	0.072474803	0.063159037	0.060384777	0.065253203	0.078041787	0.053932697	0.045151875	NA	0.068092621	0.053241629	0.036195316	0.057222555	0.04169211	0.072425484	0.045219398	NA	0.048150713	0.05684063	0.057753334	0.056220128	0.058114778	0.039487515	0.097586047	0.077762223	0.052692308	0.076406138	0.049828295	0.07700889	NA	0.094416815	0.05188156	0.052439829	0.043972749	0.034511121	0.041995022	0.057401967	0.070422826	0.059100432	0.04171528	0.049056665	0.048651836	NA	0.053164333	0.065670259	0.058881017	0.045968916	0.071100901	0.052323342	NA
ch.1.115475395F	NA	NA	0.030474223	0.044507968	0.030471095	0.035396327	0.034064707	0.031942372	0.044819846	0.03186306	0.039873912	0.042697958	0.03396724	0.027707494	0.022527879	0.034891319	0.086520428	0.031399534	0.032220443	0.044525314	0.037935352	0.030470183	0.070912583	0.080302199	0.034834422	0.03212557	0.033897839	0.034362936	0.038286823	0.044280492	0.028910653	0.025535835	0.023841043	0.045956226	0.079656516	0.023737831	0.02698593	0.033265672	0.042764601	0.050195291	0.042944251	0.04075889	0.03967047	0.091760239	0.029040485	0.028636614	0.02985995	0.031127801	0.03296333	0.061670047	0.055076863	0.072273603	0.046271167	0.025011211	0.065100179	0.04715783	0.055546465	0.029753497	0.081527786	0.031783698	0.026952121	0.045512601	0.028274478	0.037493227	0.025375546	0.032583276	0.030293897	0.033952911	0.080192234	0.07599994	0.064522382	0.094391225	0.068230249	0.047198358	0.061125706	0.050992749	0.105088965	0.061092162	0.033724897	0.026299444	0.041862716	0.041881931	0.033613572	0.036638697	0.124691495	0.030818051	0.028012403	0.069284044	0.052518831	0.040519086	0.046068422	0.094029473	0.363632709	0.032333811	0.017968034	0.033777079	0.036022085	0.065978387	0.0261909	0.047466007	0.028264314	0.028526357	0.029079818	0.091550636	0.044348854	0.040617333	0.02770027	0.04562586	0.044545128	0.081746119	0.026301306	0.049265126	0.051736504	0.054529305	0.039581373	0.031136524	0.028504111	0.027773704	0.023910671	0.029415173	NA	0.042935688	0.044406412	0.042949249	0.039104254	0.042814116	0.037747822	0.077920046	0.047926731	0.040974226	0.060427529	0.031012579	0.052266406
ch.1.1158789F	AGO3	NM_177422	NA	NA	0.091663343	0.096337196	0.118023546	NA	NA	0.118655772	NA	NA	0.104867704	0.100878189	0.11387372	NA	NA	NA	NA	0.132649247	0.117169116	0.127934288	0.113365706	NA	NA	0.120571169	0.08054667	0.115136258	NA	NA	0.119295274	0.075871642	0.14377968	0.10298443	NA	0.118892042	NA	NA	0.101746845	0.094950713	0.131441214	NA	NA	NA	NA	NA	0.081883526	NA	0.08845324	NA	NA	NA	NA	0.134402478	NA	NA	NA	NA	NA	NA	0.10801657	NA	0.144453276	NA	NA	0.108860901	0.115435485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.081159107	NA	NA	0.11205186	NA	NA	0.136168102	NA	NA	0.125671607	NA	NA	NA	NA	NA	NA	0.10343196	NA	NA	NA	NA	0.157170934	0.138692413	NA	NA	NA	0.11896944	NA	0.106945849	NA	NA	0.077476655	NA	NA	NA	NA	NA	0.090264845	0.089380847	NA	0.110097343	NA	0.113105562	0.099970408	0.104747278	NA	NA	0.113672659	NA	NA	NA	0.151365518	0.068075132	NA
ch.1.117057666F	NA	NA	0.076285867	0.068260943	0.059121225	0.067536676	0.088272445	0.06881863	0.087950125	0.063176535	0.082307347	0.109650457	0.068098273	0.072906268	0.066665109	0.126683848	0.069492702	0.076197777	0.094553579	0.126379494	0.118125476	0.075637616	0.114498876	0.048101975	0.064964516	0.085488513	0.067710252	0.082419465	0.087122817	0.11176697	0.104010928	0.065245816	0.075095717	0.104972288	0.077637123	0.099984519	0.082439675	0.099680488	0.083901624	0.117587463	0.126865262	0.116329372	0.084300966	0.05920111	0.061008295	0.062141433	0.109532753	0.091502592	0.105724466	0.185584626	0.070523588	0.11019088	0.088706643	0.082756279	0.099512668	0.088256621	0.05430809	0.072822994	0.05631137	0.10954434	0.09261024	0.098009077	0.087093156	0.089562717	0.105098366	0.085303922	0.065621752	0.069143459	0.160861121	0.147689964	0.123742394	0.160271603	0.144882926	0.103990782	0.135501553	0.127729703	0.168125047	0.063750912	0.063152316	0.067598254	0.07577132	0.075259222	0.066549581	0.098083301	0.255779942	0.071368999	0.085440665	0.173834746	0.284963159	0.114329052	0.1011629	0.06305679	0.072483616	0.062435663	0.042291214	0.067889451	0.068044892	0.037918259	0.05896385	0.090022123	0.049500494	0.074844407	0.099264963	0.108047904	0.082751388	0.085044195	0.084682104	0.07475587	0.131786463	0.129968441	0.079201231	0.06840433	0.091923403	0.050407764	0.052767638	0.103803993	0.050206218	0.054009612	0.045245364	0.06182464	0.060648212	0.066165413	0.135584866	0.069831295	0.128908738	0.083053965	0.067891686	0.077364088	0.110725093	0.096733856	0.100840226	0.072433066	0.051727396
ch.1.1180380F	NA	NA	0.04669522	0.053746874	0.04062085	0.044356026	0.043483678	0.03375768	0.056233766	0.049730045	0.143694735	0.042642312	0.043212152	0.045171251	0.044543667	0.041553681	NA	0.059225502	0.050708115	0.044285594	0.059193326	0.054480345	0.034931331	0.069017636	0.036717851	0.044458081	0.027771975	0.046862956	0.041524382	0.052135248	0.044802295	0.029939142	0.035969038	0.037286831	0.114878078	0.046167021	0.029861251	0.051262654	0.041338203	0.046471692	0.04016992	0.068038877	0.036803182	0.063017438	0.036617982	0.060244989	0.046242252	0.031917604	0.047756007	0.089638172	0.194776655	0.083644167	0.040790462	0.034138585	0.062009093	0.083661144	0.066231648	0.048216579	0.081648451	0.05063445	0.036507181	0.080543565	0.036579641	0.036966828	0.042146986	0.033496437	0.048754287	0.037610821	0.026346551	0.043354394	0.054144586	0.034145488	0.040730439	0.03673751	0.047456615	0.041657551	0.04817422	NA	0.044932435	0.041242654	0.043455349	0.040356592	0.044800184	0.03701783	0.182493613	0.043623975	0.034750743	0.108096429	0.337522383	0.048175776	0.039844046	NA	NA	0.044581721	0.030596222	0.039145692	0.043479267	0.070939101	0.040561043	NA	0.039762433	0.031127613	0.059492864	NA	0.042898942	0.042154931	0.094908681	0.049398655	0.067196449	0.043872576	0.038911996	0.10075439	0.067760134	0.098773456	NA	0.050323683	0.036904941	0.032431855	0.029908498	0.03850249	NA	0.044573537	0.052593496	0.055175781	0.037326611	NA	0.037649396	NA	0.051636422	0.06648306	0.062570253	0.040055532	NA
ch.1.118680314R	NA	NA	0.062146364	0.03672203	0.039776122	0.048913394	0.046376978	0.042180123	0.054060011	0.042416745	0.076427897	0.072924683	0.045186391	0.04363952	0.045624923	0.078473945	NA	0.063778621	0.050059127	0.041121469	0.046368425	0.050713509	0.049081525	0.053830909	0.049417591	0.049168249	0.034402872	0.050433775	0.054212218	0.043389621	0.041027565	0.039544275	0.052909588	0.046037892	0.060361977	0.042281163	0.043346346	0.044541421	0.047311676	0.044697198	0.04347345	0.042996219	0.041916963	0.042180636	0.046364822	0.043573867	0.04225407	0.040557502	0.040251571	0.050332968	0.066205476	0.066126632	0.058729549	0.035148536	0.110518585	0.069541274	0.054857098	0.04543407	0.063555797	0.055811167	0.032472782	0.051841836	0.049596122	0.0449851	0.045130308	0.036572689	0.047121356	0.055370934	0.034251271	0.048928865	0.042885464	0.047956355	0.049658082	0.035235522	0.042448869	0.040407531	0.057282418	0.065517174	0.033042202	0.043590271	0.057916058	0.042762263	0.046052782	0.054507291	0.075525173	0.054695249	0.055369458	0.052736875	0.044515568	0.063220443	0.057128764	NA	0.060762792	0.069026533	0.046383367	0.056464852	0.059795025	0.052508043	0.061105449	NA	0.059261407	0.049744198	0.063304441	NA	0.042139653	0.055358209	0.117571919	0.057416061	0.112789237	0.045466724	0.040637258	NA	0.041257216	0.062909572	0.060979773	0.046217699	0.044185111	0.052150725	0.04248232	0.043777886	NA	0.055802422	0.049419057	0.04547005	0.056147444	NA	0.04799406	NA	0.059284662	0.054908704	0.049689129	0.029401618	NA
ch.1.1187063R	GRIK3	NM_000831	0.044515294	0.03585122	0.041597101	0.029915406	0.046751888	0.030896202	0.070132198	0.047345781	0.092678331	0.049067503	0.052872375	0.034340301	0.036036692	0.042497611	NA	0.041086496	0.057199493	0.038829946	0.06443906	0.041012298	0.036177618	NA	0.041562751	0.033392362	0.058534777	0.039361943	0.046023	0.039839209	0.053029107	0.037651479	0.045213592	0.054134019	NA	0.041046477	0.027652217	0.037741984	0.044600865	0.047184875	0.059877468	0.03882533	0.046831612	NA	0.045087585	0.048857802	0.029435188	0.033397765	0.039885893	NA	0.125666485	NA	0.055440474	0.044443302	NA	0.06592548	0.067445696	0.052007052	NA	0.03838543	0.135305969	0.0559546	0.032051333	0.044046929	0.035449081	0.039644081	0.047518684	0.044883405	0.019963722	0.048204682	0.061491007	0.056897081	0.05637158	0.039945193	0.06375963	0.047725096	0.034878835	NA	0.04052452	0.036315806	0.057430674	0.044898965	0.039043781	0.048172482	0.241182275	0.062764702	0.035334501	0.154846326	0.292180779	0.040169783	0.046321359	NA	NA	0.038610889	0.027831792	0.041779608	0.028493154	NA	0.041148185	NA	0.035529791	0.034157284	0.045370628	NA	0.04619241	0.043456027	0.062836893	0.038859683	0.081126444	0.047711426	0.054289599	NA	NA	0.08807503	NA	0.03886566	0.036816365	0.0307601	0.028033737	0.029054334	NA	0.069110458	0.118906238	0.041382214	0.098203118	NA	0.042746574	NA	0.035143461	0.067602216	0.054521949	0.035566295	NA
ch.1.1189675R	NA	NA	0.044743068	0.041096667	0.03554042	0.04559153	0.051631921	0.022995499	0.052425739	0.036895321	0.072937799	0.047119295	0.049905175	0.038615313	0.047203839	0.045721252	NA	0.044763726	0.04067654	0.042023996	0.05548194	0.041088499	0.039268924	NA	0.050863959	0.041237586	0.051367223	0.038416289	0.049709396	0.071172457	0.097244001	0.048106272	0.03478002	0.051532087	0.060028743	0.04441116	0.030825302	0.056539909	0.044470346	0.056415362	0.058925414	0.048730617	0.044862568	NA	0.039106153	0.046732276	0.045898549	0.036289262	0.037349436	0.103412182	NA	0.117241506	0.045069531	0.04402786	0.081349271	0.042780789	0.0650127	0.066228883	0.125386732	0.040520744	0.054534119	0.048589119	0.039069339	0.042874282	0.056221894	0.041744277	0.053780444	0.040597152	0.028689122	0.053363625	0.051136176	0.0405915	0.042491677	0.037941102	0.06337022	0.041432744	0.034986625	NA	0.038888686	0.059337477	0.04531804	0.046174685	0.049278534	0.049308533	0.239354461	0.080526373	0.043915088	0.157223937	0.393375421	0.038821829	0.042848101	NA	NA	0.038397433	0.025936719	0.043505536	0.051348438	NA	0.036885594	NA	0.034886814	0.040586265	0.060387917	NA	0.044528287	0.058877063	0.066752162	0.048318553	0.106801785	0.047106959	0.041952775	NA	NA	0.103432383	NA	0.048384253	0.048049665	0.035665131	0.03554972	0.037269105	NA	0.049207378	0.089353419	0.049248577	0.057510643	NA	0.032903263	NA	0.046381579	0.051908245	0.050336046	0.049160033	NA
ch.1.1248405R	MACF1	NM_012090	NA	NA	0.099059285	0.112505836	0.106628954	NA	NA	NA	NA	NA	NA	NA	0.109273018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.106809117	NA	NA	NA	NA	NA	0.097630406	0.097708801	0.110399954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.103618116	0.125729674	0.09616814	0.110353445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.107885889	NA	0.107418765	0.128501092	NA	NA	NA	NA	0.120254809	0.111513796	0.070120259	0.098758873	0.114106235	0.077886688	0.083977109	0.095159288	NA	NA	NA	0.107675188	0.099662122	0.079466507	0.08308359	0.127307829	NA	NA	0.122817572	0.108670004	0.079815848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13708002	NA	0.102522457	NA	NA	NA	0.081393175	0.105075977	NA	NA	0.110774279	NA	NA	NA	NA	NA	0.11087738	0.117553205	NA	NA	NA	NA	0.107818933	0.110128899	NA	NA	NA	NA	NA	NA	NA	0.0836123	NA
ch.1.1248481R	MACF1	NM_012090	NA	NA	0.171424058	0.161938328	0.143733571	0.167536854	NA	0.151686116	NA	0.197494817	0.107350769	0.149468705	0.149586278	NA	NA	NA	NA	NA	0.171404591	0.175596489	0.235388195	NA	NA	0.203988245	0.114972949	0.237536541	NA	0.237683585	0.185147211	0.147169599	0.122710594	0.178243533	NA	0.198763407	0.175806382	NA	0.193469636	NA	NA	NA	NA	NA	0.206540075	0.188670664	0.203899385	0.146359031	0.196999411	NA	NA	NA	0.208072312	0.158965527	NA	NA	0.191074825	0.154222056	NA	0.171760589	0.170992612	NA	0.170498768	NA	0.102794432	0.195075054	0.183769962	NA	0.179686731	0.245814014	0.153567857	0.16300359	0.253523218	0.152307453	0.166337019	0.234225266	0.189599766	NA	0.157641633	0.210057847	0.156629082	0.133802967	0.127235396	0.145554805	NA	0.21594434	0.188627426	0.220897535	0.247563774	NA	NA	NA	NA	0.222258887	NA	0.17865509	0.199702472	NA	NA	NA	0.164856693	0.160615725	0.186751098	NA	0.165917701	NA	0.146817138	0.171144112	NA	NA	0.147311205	NA	NA	NA	NA	NA	0.147148064	0.148004659	NA	0.139404533	NA	0.184866002	0.195092191	0.199778984	0.209164723	NA	0.147367235	NA	0.223906243	NA	NA	0.137677758	NA
ch.1.1249065F	MACF1	NM_012090	0.100012602	0.079965381	0.059505636	0.088923204	0.06897216	0.070493525	0.078261521	0.065459553	NA	0.084841878	0.066451369	0.079723596	0.069536785	0.111770586	NA	NA	NA	0.111190369	0.099357765	0.092721586	0.070284533	NA	0.079838377	0.089807695	0.060924423	0.082725817	0.108599582	0.110797268	0.056981715	0.070950072	0.084345938	0.081907003	NA	0.099105641	0.072615781	0.086307499	0.085364903	0.060234343	0.080123354	0.098095402	0.102508542	0.071640127	0.081692217	0.092497232	0.080420188	0.1010808	0.084288954	NA	NA	NA	0.075046902	0.08630463	NA	NA	NA	0.085448417	NA	0.086213918	0.073408578	NA	0.080032474	0.07008533	0.103312685	0.069645073	0.08308423	0.103207889	0.064637103	0.079333387	0.053153274	0.074431424	0.081579661	0.065206172	0.0534361	0.065922256	0.127574514	NA	0.061668996	0.075536709	0.061626934	0.052663458	0.051009042	0.082207142	0.090641283	0.081118497	0.091810885	0.082857883	0.074991803	0.078515661	0.11490513	NA	NA	0.084331334	NA	0.069267514	0.096106353	NA	0.113843292	NA	0.068532314	0.106414	0.079806638	NA	0.091804306	0.078515454	0.053782841	0.086316918	NA	0.089197134	0.049822537	NA	NA	NA	NA	0.114461879	0.065910188	0.065294583	0.072200354	0.065828814	NA	0.091547038	0.065433569	0.081437019	0.08452296	NA	0.075897168	NA	0.118416056	0.123264554	0.083934519	0.040456233	NA
ch.1.1254155F	MACF1	NM_012090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.169699618	NA	NA	0.123969182	0.129169999	NA	NA	NA	NA	NA	NA	0.116120847	0.094269424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.109551817	NA
ch.1.1254747R	MACF1	NM_012090	0.084703145	0.073768524	0.081249292	0.065890314	0.081484393	0.074128679	0.079938972	0.05373522	0.068340105	0.072747489	0.060509319	0.060166938	0.066407058	0.074139101	NA	0.067833468	0.081401947	0.071870645	0.075758191	0.092945052	0.128861326	0.083692977	0.079527463	0.061339279	0.078856498	0.082474923	0.07561558	0.09189982	0.08205575	0.082686789	0.065644516	0.091664009	0.103980642	0.099931188	0.090961162	0.102167485	0.105689283	0.085984509	0.086443493	0.104149054	0.09701363	0.104813815	0.087802602	0.081677519	0.092821006	0.072433405	0.089269645	0.081631917	0.099858429	0.112936516	0.083843555	0.084786981	0.080604935	0.102746574	0.086385196	0.107175052	0.093750769	0.087860534	0.073490532	0.055059356	0.082461406	0.066439085	0.097557956	0.072300381	0.094978765	0.091468683	0.046125581	0.093666281	0.072275618	0.089224886	0.08425833	0.073489763	0.088388043	0.074089012	0.086536329	0.082389226	0.083962624	0.085904376	0.076970994	0.085301905	0.086637852	0.084783573	0.056373754	0.071439973	0.094995238	0.08624132	0.116590812	0.081006181	0.070479051	0.115833114	0.069980029	0.06198079	0.049872988	0.071686502	0.075576742	0.097491423	0.070107862	0.057120512	0.076607424	0.084927257	0.085272465	0.080769467	0.090466381	0.082164828	0.082317983	0.078900421	0.075599963	0.283847355	0.08714188	0.075234978	0.083510894	0.080009705	0.122567491	0.078381458	0.069671009	0.07178857	0.064155054	0.074925181	NA	0.094178426	0.093962348	0.081357786	0.089777534	NA	0.077689965	0.087220845	0.095602775	0.066466098	0.139445418	0.088676867	NA
ch.1.1262625R	PPIE	NM_203456	0.102459166	0.102411357	0.068175137	0.08096162	0.072404127	NA	0.08336415	0.087757359	NA	NA	0.078819705	0.073155446	0.085378223	NA	NA	NA	NA	NA	NA	NA	0.108058228	NA	0.088561583	0.095251782	0.094432411	NA	NA	0.137316701	0.105634936	0.081152749	0.104222121	0.077627881	NA	0.113650165	0.084728729	NA	0.106698163	0.074950968	NA	NA	NA	NA	NA	NA	0.135660984	NA	0.102722701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.114661051	NA	0.117373997	0.140572353	0.090138134	NA	NA	NA	NA	0.104000665	0.107807638	0.087332314	0.112740298	0.087318138	0.078981776	0.11015055	NA	NA	NA	0.095016139	0.085806414	0.076387717	0.078050297	0.099475867	0.106521986	NA	NA	0.096776137	0.101892029	NA	NA	NA	NA	NA	NA	0.096466638	NA	NA	NA	NA	0.114026095	NA	0.086018966	NA	NA	NA	NA	0.09582318	NA	NA	0.112437076	NA	NA	NA	NA	NA	0.101795472	0.090827113	NA	0.094384713	NA	NA	0.113046831	0.095906137	NA	NA	NA	NA	NA	NA	0.111705159	0.063889937	NA
ch.1.1268752F	MFSD2A	NM_032793	0.124203107	0.143025461	0.092534708	0.100850738	0.099196369	0.105939006	0.13052186	0.075281424	NA	0.106918753	0.110911543	0.111545792	0.144055031	0.118578294	NA	0.1515129	0.104850235	0.16091212	0.118667873	0.11316237	0.104246227	0.103166517	0.149640317	0.088505646	0.096785363	0.145014677	0.11086506	0.081823711	0.137960275	0.105946325	0.093914016	0.130244902	0.082259882	0.15026845	0.108285107	0.14187827	0.147247416	0.144975055	0.137016748	0.131134071	0.104068511	0.091941247	0.105670177	0.113501498	0.110793867	0.113483763	0.12650994	0.078941723	0.100931546	0.12593318	0.098914941	0.092118045	0.114963396	NA	0.171523736	0.11025656	NA	0.115433667	0.08546055	0.10359371	0.130210876	0.109422352	0.120071273	0.126043764	0.116100361	0.103866497	0.100016075	0.096507241	0.113396012	0.11183557	0.116426209	0.073827768	0.122758511	0.090140938	0.104261526	NA	0.097908328	0.148923485	0.092785081	0.097190892	0.113505619	0.092292403	0.101102629	0.092391921	0.099326465	0.130967653	0.169322707	0.115088757	0.098303022	NA	NA	0.108424867	NA	0.101487372	0.085843169	0.113652765	0.132516503	NA	0.129990525	0.109102542	0.132000959	0.081964756	0.132608563	0.124897422	0.131636235	0.096836519	0.124897842	0.170557508	0.097405549	0.087724692	0.085886128	0.098167022	NA	0.142036811	0.104506137	0.097036137	0.119305285	0.124511118	NA	0.110747441	0.106696713	0.105062613	0.108729754	NA	0.111683578	NA	0.14806928	0.081657952	0.155838406	0.105952838	NA
ch.1.131529R	PRDM16	NM_199454	NA	0.10964108	0.079745816	0.08587264	0.081287201	0.086423255	0.085090651	0.101134471	NA	NA	NA	NA	0.096487429	NA	NA	NA	NA	0.11791498	0.098920063	NA	0.081959195	NA	NA	0.095464959	0.089291736	0.133792773	NA	NA	NA	0.094999165	0.098711475	0.103389596	NA	0.087491443	0.086273463	0.154736175	0.118789769	0.101608198	0.145283635	NA	0.109128699	NA	0.107302797	0.100956507	0.089702391	0.072273818	0.081474908	NA	NA	NA	0.082479615	NA	NA	NA	NA	0.080562827	NA	0.123561081	0.070871847	NA	0.092297499	0.077431542	0.065897704	0.062761319	0.072581533	0.107367852	NA	NA	NA	NA	NA	NA	0.139596789	NA	NA	NA	0.106648291	0.080007356	NA	NA	0.0759909	NA	NA	0.105502559	0.097624572	0.086722819	0.68841863	NA	NA	NA	NA	0.082823774	NA	NA	0.085612241	NA	NA	NA	0.063816981	0.096314846	NA	NA	NA	0.107779992	NA	NA	NA	0.084374358	0.080980882	NA	NA	NA	NA	NA	NA	0.113307855	0.090301393	0.078390411	NA	0.098978831	0.080210411	0.089583195	0.108458537	NA	NA	NA	NA	0.09068331	0.065525848	0.075167538	NA
ch.1.1343023F	NA	NA	0.092434936	0.096350018	0.094474939	0.08075039	0.090167094	0.062835937	0.130390569	0.082236495	0.084948042	0.089099771	0.094026772	0.100689884	0.104693526	0.093893527	0.112555344	0.076482406	0.088762748	0.117898493	0.115423811	0.124696803	0.087662853	0.097704862	0.129051439	0.0780173	0.088611636	0.105527738	0.098980213	0.122374791	0.111809997	0.090163097	0.070644448	0.104288802	0.091759053	0.116454388	0.087714465	0.111376302	0.123346871	0.105574156	0.107630249	0.124736897	0.109794861	0.085148332	0.087978562	0.101702863	0.108945681	0.093446684	0.114200269	0.082616237	0.081630696	0.102616702	0.106675306	0.104104817	0.101232111	0.108107233	0.084258742	0.109790858	0.092617339	0.107838729	0.107990059	0.093219948	0.100155087	0.107375221	0.131215903	0.124352582	0.107988691	0.091390461	0.078440227	0.115883021	0.095538411	0.10965734	0.117854084	0.099728287	0.115553128	0.094151275	0.118507597	0.092096204	0.08801451	0.104585043	0.092481328	0.10063291	0.083537676	0.094310296	0.153748521	0.094105832	0.076671607	0.124276865	0.166479451	0.111749177	0.094814661	0.099381252	0.099907637	0.085601379	0.064894329	0.116650646	0.093280506	0.093518676	0.082345334	0.074990794	0.067613666	0.070594357	0.08836344	0.081450996	0.125426288	0.110275989	0.084213512	0.101919751	0.074305947	0.124481508	0.102384212	0.076550097	0.071463632	0.067720309	0.096643241	0.117625752	0.098083694	0.100548753	0.103436303	0.090616957	0.098548492	0.119759913	0.077872099	0.098933554	0.105718631	0.082805487	0.10848727	0.066593602	0.106570076	0.099449141	0.125959838	0.090942424	0.084284687
