Entrez_Gene_Id	TCGA-01-0628-01-11	TCGA-01-0630-01-11	TCGA-01-0631-01-11	TCGA-01-0633-01-11	TCGA-01-0636-01-11	TCGA-01-0637-01-11	TCGA-01-0639-01-11	TCGA-01-0642-01-11
92170	-0.409960358	-0.657040994	-0.534248075	-0.590273421	0.042129728	-0.059690632	-0.146217971	-0.140790193
92181	-0.420431862	-1.026283435	-0.583308443	-0.088450524	-0.22884054	-0.448415904	-0.903198899	-0.469871112
92196	1.245303886	0.951873759	0.514412291	0.721246553	0.079388959	-0.29750438	-0.467910894	0.357175106
92211	-0.406010095	-0.297006841	-0.087813293	-0.366887229	-0.352063293	-0.075371963	-0.512458555	0.000140748
92235	-0.024542907	0.356899178	0.334205584	0.213812735	0.153428695	0.111918979	0.177167901	-0.1999486
92241	0.150203305	0.842469916	1.049844276	0.997180622	0.296735252	0.109328691	0.138704656	0.397838772
92255	-0.481583141	-0.684983452	-0.791026032	-0.483444139	-0.605944559	-0.421067761	-0.611233007	-0.572607916
92259	0.915662357	0.296153596	0.225911481	0.493892221	-0.017385224	0.069982032	0.661611044	0.25270036
92270	-0.044234737	0.324742824	-0.304809886	0.007200524	0.510013641	-0.004128349	-0.358384259	-0.072977796
92283	-0.611548115	-0.611422047	-0.317989111	-0.277634801	-0.189730315	-0.538625432	-0.908658217	-0.860737982
92285	-0.018414555	-0.133164295	-0.927427423	-0.486260597	0.130842808	-0.606622609	-1.026127362	-0.776424307
92291	-1.483326405	-1.819597237	-0.343245068	-0.259967219	-1.869708362	-1.321971579	-1.861438634	0.712220297
92292	0.827749271	0.795462632	1.685790398	0.549780244	1.747567996	1.125391231	1.595506157	1.435677985
92304	1.629055442	1.292380789	1.269361296	0.887552927	1.292055706	0.88226971	2.007994863	1.293910092
92305	0.188453759	0.595044594	0.281308246	0.346333869	0.072816714	0.098589834	0.361900224	0.240326708
92312	-1.952568702	-2.330496042	-0.422572357	-1.573995565	-1.318360307	-2.294798256	-2.216675959	-1.746497537
92335	0.025520676	0.472324861	-0.043623013	0.034624861	0.406334295	0.567773546	0.376149861	0.232128895
92342	-0.304189429	-0.174588725	-0.803969445	-0.694717155	0.504405975	-0.708246299	-0.341538725	-0.554038725
92344	-1.006172061	-1.32192215	-0.938132762	-0.558835177	-0.489178662	-0.998303874	-0.990586697	-1.351802249
92359	-0.119070498	-0.505673447	0.201770955	-0.35107406	-0.582547294	-0.01017367	0.111729067	-0.010637562
92369	0.132233997	0.125135137	0.12752326	0.069355202	0.035929846	-0.104684345	0.505878677	0.096658865
92370	-0.378701628	-0.097731467	-0.368124362	0.000128399	-0.239398675	-0.636758612	-0.406149313	-0.534712583
92379	-0.245956495	-0.121601816	-0.744309532	-0.474178862	0.315097527	-0.469990267	-0.542275178	-0.860798929
92399	-0.522276009	-1.27590341	-0.494359041	-0.861050183	0.020157586	-0.281101025	-0.989197751	-0.82379048
92400	-0.353366385	-0.562615084	-0.159163582	-0.377108052	-0.541398472	-0.291611494	-0.461113846	-0.528403138
92421	-0.213155065	0.005689264	-0.346669346	-0.967308274	-0.52652924	-0.140025778	-0.310284113	-0.299358965
92483	0.18802275	-0.116263236	0.143943379	0.067652036	0.015341358	-0.046760399	0.25541502	-0.035333731
92521	-0.158922235	-0.714044938	-0.132612478	-0.004935039	-1.338099366	-0.001572946	-0.901971926	0.178513808
92558	0.146489466	-0.07796072	0.256385398	0.073052064	-0.37926834	0.414052064	0.053218731	0.093718731
92565	1.924280781	1.554881682	1.470337832	0.541742414	1.937471903	1.995751298	2.219296621	1.717148669
92579	0.257478516	0.571875388	0.609811176	0.152711176	0.208911176	0.832018618	0.849630415	0.555140591
92591	0.207070188	0.272484283	0.370126676	0.38916373	0.050942184	0.141324812	0.346765081	0.322773304
92595	0.056869188	0.280236414	-0.110372612	0.401559932	0.080824363	0.188604736	0.362210721	0.033429601
92597	0.074845938	0.375794288	0.039416653	0.017664498	0.331865813	0.089019512	0.021805399	-0.143623315
92609	-0.505647139	-0.23648066	-0.262021147	-0.615278151	-0.705453459	-0.112832612	-0.293212362	-0.321128135
92610	-0.396557668	-0.359206515	-0.045091675	-0.27048512	0.03685012	-0.145709543	-0.520599146	-0.604998253
92667	-1.426933354	-1.58782518	-1.391786829	-1.825309127	-0.840773289	-1.161701878	-1.983160254	-1.766443441
92675	-0.474703318	-0.524242469	-0.334578634	-0.593238395	-0.296830032	-0.324305575	-0.114179535	-0.496714575
92689	-0.760258828	-0.686821129	-0.434392712	-0.152576455	-0.772638798	-0.620694524	-0.744161654	-0.725290317
92691	-0.277983579	-0.061724353	0.348423418	-0.129122389	-0.080499376	0.020464027	-0.017742967	0.034527445
92714	0.05811855	0.13779098	0.165021639	-0.234275898	-0.554030026	0.022678672	-0.076785726	0.122141314
92715	-0.29016656	-0.374887494	-0.101302636	-0.073999292	-0.053796031	-0.348753484	-0.132645395	-0.17750324
92736	0.237230923	0.263522606	0.335116286	0.329913641	-0.069050828	-0.027246839	0.425298794	0.380734378
92737	0.853725836	1.029716488	1.312158366	1.427973363	1.103412294	1.384889575	1.27777609	1.299078755
92745	0.170250924	0.33576078	0.32513327	0.160187367	0.436914282	0.191601013	0.317526029	0.370270536
92747	0.047173872	-0.235967147	0.750188483	1.244403065	-0.141589315	0.745984973	0.002456868	2.365493483
92749	2.850705366	3.234494976	2.723225319	1.82052347	2.864313049	2.954566996	3.348384743	2.891964746
92797	-0.839536016	-1.389341137	-0.981345954	-1.336376888	-1.045974323	-0.735284352	-1.389732437	-1.287740793
92799	-0.397665718	-0.37828576	-0.068205088	-0.24261025	-0.757541966	-0.135491648	-0.204985155	-0.012195791
92806	0.060186284	0.141282073	-0.1648788	-0.2117553	0.441756851	0.084725189	-0.019455475	-0.01894114
92815	-0.865018258	-1.413987369	-0.635987369	-1.329487369	-1.909112369	-1.295862369	-0.951695702	-0.934362369
92822	-0.132058618	0.162257444	0.574177717	0.428527305	0.107430037	0.08104516	0.609081078	0.622282772
92840	0.662367737	1.266764579	1.168923192	0.427785437	0.90019198	0.776059515	0.974017522	0.861074928
92856	-0.346875381	-0.175750935	-0.177201715	-0.327458503	-0.220159985	0.002867803	0.093641497	-0.091169051
92906	-0.559152495	-0.750370461	-0.287107507	-0.457533595	-0.303420969	-0.412378185	-0.81229304	-0.487060818
92912	-0.483315035	-1.211261539	-0.376120404	0.096101104	-0.313283586	-0.429293394	-0.972121657	-0.377160335
92922	0.438771744	0.301010458	0.313760659	0.35751317	0.212722928	0.222561491	0.38805857	0.466358896
92935	-0.658051158	-1.253321461	-0.904587081	-1.099912634	-0.502320512	-0.551440752	-1.230777054	-0.608678145
92949	0.360550752	0.856353992	0.651773701	0.545164294	1.504562676	0.222035153	2.348557298	0.591358917
92960	0.315108909	0.137041379	1.025438564	0.277456921	0.326797533	0.618338034	0.544164025	0.5649221
92979	0.251660317	0.400037249	0.46846593	-0.036097257	0.113171686	0.372792406	0.318139569	0.288253056
92999	0.285320036	0.505626199	0.165403211	0.390040839	0.205605899	0.055985309	0.165155823	0.309101439
93010	-0.203061405	-0.051158515	0.343150418	-0.064322905	-0.282537546	-0.098398248	0.454309212	0.650573949
93034	0.134973066	0.15829428	0.283467933	0.28892265	0.088259318	0.138291594	0.462926938	0.242944627
93035	1.595352973	2.533630101	1.067121594	0.56762474	2.608710799	1.398609273	2.370053051	1.213357204
93058	0.133252308	0.484551565	0.9901129	0.188977987	0.508675241	0.546610424	0.548011985	0.432536806
93081	-0.559056285	-0.934906285	-0.777080556	-0.276076637	-0.411306285	-0.556598583	-0.192188404	-1.018615085
93082	-0.723730865	-1.259567492	-0.030995411	0.066755479	-0.972123747	-1.373114083	-0.489713795	-0.597558232
93099	0.329829694	0.486045482	0.616874413	-0.304703141	0.743928492	0.236087934	0.540051094	0.37283534
93100	-0.351644823	-0.093220473	-0.124685385	-0.206730344	-0.687681189	-0.018174475	-0.048551736	0.055399202
93107	-0.073787261	-0.02925912	0.235335831	0.045776863	-0.15764696	0.134947273	0.283462119	0.395579993
93109	-0.583916839	-0.402126786	-0.172540192	-0.21434098	-0.37068562	-0.690296249	-0.640263179	-0.55639118
93129	0.384895373	0.641024476	0.222358229	0.280570546	0.263988909	0.303988909	0.763393495	0.556419256
93134	-0.407226313	-0.64266545	-0.263857568	-0.351707942	0.443006507	-0.253183705	-0.897423761	-0.773878408
93145	0.036377547	0.065764618	0.279945976	-0.007691701	-0.002307205	-0.00958185	0.304202599	0.201254269
93164	0.00221172	0.072459809	0.344971657	0.158638324	-0.057137404	-0.050109372	0.061138324	0.148138324
93183	-0.092121961	-0.185676837	-0.224219675	-0.449464147	-0.131353709	0.011590022	-0.024830706	-0.266362081
93185	0.024103283	0.045440405	0.057364692	-0.058746963	-0.431101404	-0.195522501	0.094383442	0.005268328
93210	0.226503289	0.759458389	-0.250678928	0.05038429	0.359431976	-0.064303139	0.367573939	0.206471072
93233	1.163367856	0.676560195	0.990450818	0.490191486	0.857076197	0.647354714	1.519768918	0.830592297
93273	-1.570443152	-1.929294379	0.267485726	-0.644791484	-1.643715196	-1.766664369	-3.488384041	-1.661306599
93323	-0.77914037	-0.916942427	-0.493215353	-0.932191709	-0.661018994	-0.859629909	-1.00496928	-0.817184401
93343	0.145055654	0.129869268	0.632756851	0.125648436	-0.005248985	0.245817205	0.234950875	0.223814367
93377	-0.081603785	-0.12983611	0.253773218	0.056981347	0.294683256	-0.240744791	0.048311938	-0.032087005
93380	0.417701008	0.341455703	-0.027362153	0.4210096	0.018033806	0.314404642	0.188502846	0.183627683
93408	0.090379	0.158562302	0.174064717	-0.00598247	0.0875455	0.225519089	0.832919995	0.150073991
93426	0.172338664	0.200149051	0.318206718	0.191734513	1.416628165	1.368666407	0.195198619	0.18941653
93432	-0.023710661	-0.024809771	0.325642922	0.060333419	-0.088424084	-0.161264179	0.03365426	-0.051981173
93436	-0.542742977	-0.314940869	-0.287349445	-0.539949445	-0.467149445	-0.34570886	-0.205949445	-0.199449445
93474	-0.922363924	-1.093220747	-0.963718181	-0.875656961	-0.516647763	-0.939053947	-1.347702466	-1.047389984
93487	0.184022089	0.775601821	0.216706629	0.338411036	0.27746406	0.313405344	0.566965051	0.328522089
93492	-0.213277121	-0.210695582	-0.072240734	-0.240401369	-0.574502094	-0.255727666	-0.173262079	-0.093662705
93517	0.107474198	-0.000387085	0.265664379	-0.295935659	0.422850737	0.112054035	-0.098451951	-0.157151546
93550	0.143050978	0.006982527	0.101626063	-0.063137528	0.37190995	0.413624322	0.363447189	0.088764001
93587	0.175571032	0.272157984	-0.003361818	-0.350401158	0.745643214	-0.043949923	0.426566145	-0.200837838
93589	0.171449928	0.34451678	0.588558678	0.163582483	0.110653093	0.19738959	0.033050539	0.423473666
93594	-0.943454294	-0.704428746	-0.627473188	-1.109685958	-0.777928133	-0.418956285	0.659015764	-0.738825961
93611	0.016445075	0.235582744	0.126825906	0.078516098	-0.053684761	0.001829218	-0.103287967	0.012802082
93621	-0.382667923	-0.70382225	-0.495442952	-0.1969038	0.668655667	-0.232067875	-0.154032874	-0.305363746
93622	-0.127081315	0.091022321	-0.184431406	-0.006323058	0.229452648	-0.215902741	0.066396518	-0.214447826
93624	0.17270973	0.024647982	-0.0080168	0.168993213	0.098142236	0.365249151	0.123526454	0.317244213
93627	0.089337496	-0.741166853	-0.442092415	-0.008322576	0.362799869	0.018814451	-0.618245642	-0.197487868
93643	-0.432555638	-0.243393081	-0.688555638	-0.216274077	-0.278388014	-0.337158224	-0.281271136	-0.641805638
93649	0.631246713	0.902902609	0.504629731	0.951950111	0.201638108	0.626346386	0.648669949	0.786570971
93650	0.021271161	0.261492175	0.251756349	0.122370511	0.08425595	0.070690613	0.432616392	0.234984517
93661	0.046533232	-0.935887215	0.027048384	-0.0580611	0.576750913	0.047593636	0.059626749	0.113252824
93663	1.230534188	1.11895221	1.462860974	0.689222443	1.401160395	1.46495294	1.32820303	1.08495748
93664	0.937933272	1.528433272	0.273305294	0.87986684	0.983033272	1.451033272	1.509933272	1.228183272
93953	-0.928292044	-0.708117215	-0.334165485	0.188150787	0.24809452	-0.825025936	-0.853774602	-1.021378799
93973	-0.49387087	-0.218541682	-0.298578367	-0.37319414	-0.142456338	-0.504741682	-0.471891682	-0.508141682
93974	0.637881008	0.372839341	0.466589341	0.086339341	0.305640704	0.272339341	0.938055626	0.334988852
93979	-0.031186452	0.082809572	0.318221113	0.019907656	-0.056668806	0.007206102	0.131625642	0.031869206
93986	0.963792477	0.614698493	0.913152557	0.456741464	0.577953722	0.56844883	0.930129219	0.735486647
94005	0.644694532	0.481688086	0.385237942	0.522567666	0.406219168	0.418506861	0.491803118	0.404529082
94009	-0.567131238	0.176368762	-0.709131238	0.293368762	-0.038631238	-0.484131238	-0.418131238	-0.660631238
94015	0.444910778	0.513250245	0.635084616	0.788464965	0.288503933	0.497943554	0.299997306	0.54665079
94025	0.302047723	-1.302589922	-0.346546488	-0.587303228	-2.19243092	0.352653512	-3.687446488	-0.526970379
94027	0.208764633	0.185264633	0.030597966	0.158597966	0.023264633	-0.292402034	0.046264633	0.095764633
94030	0.405742752	0.652342353	0.858716309	0.504836831	0.647546037	0.189710692	0.636118133	0.655163395
94031	0.439533852	0.775364226	0.533432148	1.125811269	0.43598232	0.368646847	0.615793632	1.01183774
94032	0.522488963	0.113301235	0.01581371	0.220732273	-0.344330127	-0.453610405	0.714255181	0.186208568
94033	-0.410366464	0.256391586	0.043357594	-0.104465692	-0.362407653	-0.159770242	-0.248757454	-0.103375922
94039	-0.731239935	-0.833803179	-0.300196335	-0.740109241	-0.750155765	-0.548179164	-0.960238703	-0.86044954
94056	0.04866937	-0.206196157	-0.207697946	-0.688734936	-0.220098903	0.188361124	-0.228536864	-0.176546235
94059	0.404465102	0.41428565	0.442509973	0.302488527	0.032981587	0.446753136	0.339646368	0.448723883
94081	-1.062559545	-1.321762989	-1.194129442	-1.12953747	-0.963879378	-0.609026003	-0.879809545	-1.408488406
94086	-0.072846004	0.229112406	0.385137107	0.225517856	-0.178560876	-0.438343757	0.248814121	-0.052153488
94097	-0.07865568	-0.239363486	-0.025243018	-0.083362573	0.002729717	-0.259670285	0.164260218	0.186951023
94101	-0.146073062	-0.590483977	-0.438006744	-0.29356249	0.185453341	-0.321227841	-0.201091062	-0.85492323
94103	0.082808253	0.209518687	-0.052439447	-0.051174766	-0.049030924	0.079629076	0.071836799	0.082174862
94104	-0.200522103	-0.798810795	-0.749623589	-0.384940531	-0.106154936	-0.391932199	-0.721448049	-0.633445776
94107	0.379277135	0.309557907	0.251507924	0.139100514	0.091398569	0.292479772	0.108286792	0.224429298
94120	1.161012952	1.283123913	1.416376464	0.453444073	1.289980649	1.719795543	1.168315737	1.315633493
94121	0.327146409	0.916591186	0.477260589	1.019689446	0.412247526	0.382046692	0.810575412	0.436675294
94122	0.256670934	0.325127621	0.315796581	0.569421064	0.241205482	0.2607273	0.300877527	0.341536523
94134	-0.907507301	-0.838143209	-0.782774369	-0.380694343	-0.435418961	-0.922011015	-1.009007301	-0.748507301
94137	-0.05732951	0.126107538	0.286717285	-0.038857061	-0.051410834	-0.013926705	0.207310657	0.144885685
94160	-0.069158386	0.15982613	0.364623794	-0.027504755	-0.176097497	0.015533009	0.414165508	0.169504138
94233	-0.039963559	0.17930384	0.15487275	0.042246942	-0.000310701	0.091494663	0.426885163	0.212543186
94234	0.264837696	-0.190948509	-0.065376724	0.208324631	-0.810669407	-0.292640838	-0.996935825	-0.507416214
94235	0.103790153	0.481104241	0.246863919	0.19894407	-0.019401552	0.04207205	0.562916603	0.221082057
94236	0.253496929	-0.116326575	0.096008762	-0.223594461	-0.511659793	0.752253343	-0.003267688	0.100229178
94239	-0.470491959	-0.151581401	-0.100303558	-0.164203558	-0.286303558	-0.429752636	-0.264298257	-0.41119675
94240	-1.664889736	-1.690049359	-0.659626978	0.131135848	-2.095075245	-0.475619623	-2.088894661	-1.362000612
94241	0.659798093	-0.009335356	0.715220032	0.128763084	0.058759936	0.925416779	0.163216507	0.345132374
94274	0.290701879	-0.052759928	0.544367918	0.65370494	-0.605814399	0.00175245	-0.003353996	0.050427219
95681	0.407291744	0.128783543	0.422844618	-0.250458256	0.158810572	0.250646363	0.364197765	0.306560928
96459	-0.20691887	-0.449867384	-0.715153998	-0.503974577	-0.538923625	-0.253657983	-0.561271464	-0.380629085
96626	1.163894297	0.080958316	1.103143606	0.080119791	1.032704677	1.935577493	1.290937509	1.14758086
96764	-0.720809526	-0.708194194	-1.182775688	-0.865060011	-0.28929084	-0.455595183	-0.673986796	-0.715523471
103910	0.085268715	-0.142729362	0.190097536	-0.083011063	-0.290056285	0.231443715	0.029889459	-0.198735903
112398	-0.037102203	-0.31660219	-0.461227203	-0.078793267	-0.547102203	-0.038529355	-0.206935536	-0.236935536
112399	-0.217344995	0.233035356	0.119554421	-0.433955376	-0.241100056	0.689913805	0.284022305	-0.044525594
112401	0.005135908	0.199788344	0.115449117	0.270325921	0.285735557	0.171917518	0.288284832	-0.168593275
112464	0.167059084	0.18529772	0.662843175	0.808934084	-0.09070228	0.896495396	0.477092791	0.259434084
112476	0.028217725	0.563216834	0.860595662	1.400616702	1.014467251	0.06002812	0.53376247	0.62963542
112479	-0.363766878	-0.586410318	-0.455656266	-0.84019609	0.104592377	-0.262418795	0.433163324	-0.335903014
112483	0.741473731	0.939388302	0.54217518	0.54769638	0.670220334	0.556789263	0.565943812	0.398679326
112487	0.04681619	-0.251901949	0.023506948	-0.033435894	0.024367878	-0.003267159	0.248368137	-0.418374133
112495	0.693705063	0.27085092	0.060287826	0.306832397	0.374114761	0.911580219	0.633268099	0.456269409
112574	-0.273070085	-0.108089824	0.049028135	0.389295553	0.019771093	-0.052725221	-0.376195871	-0.147752112
112597	-0.162135436	-0.184087825	0.071990061	-0.316485269	-0.05904919	-0.079925612	0.058879385	-0.076012554
112609	2.306604784	3.105784279	1.610080057	0.407976835	2.909531927	2.003343265	3.590009879	0.986868759
112611	-0.259987607	-0.390383876	0.214888331	-0.028598397	0.150745749	-0.638289107	0.156145749	-0.276354251
112616	0.343124586	0.251463248	0.505105272	0.060129037	0.356791812	0.334890518	0.249682824	0.254865553
112714	0.008237799	1.258569073	0.966454968	-0.427863693	-0.555239369	0.24244939	0.930220227	0.259247709
112724	0.157189453	-0.111010574	-0.119257912	-0.129632785	-0.17487267	-0.111814949	0.062844529	-0.027671035
112744	0.211385651	-0.022070929	0.231746379	0.1271335	-0.204415263	-0.161950469	0.297089983	0.163867369
112752	0.909559494	0.620620649	1.410369451	0.199556682	1.035475199	1.046865551	1.213962014	0.894063897
112755	-0.163707885	-0.159535744	-0.027102784	-0.140045976	-0.23659831	-0.110004788	0.09407334	0.169180792
112770	-0.537382976	-0.646419603	-0.323540896	-0.526725338	-1.014764897	-0.758602464	-0.936712665	-0.468961642
112802	-0.226679665	0.209654487	0.742678982	0.305101988	0.201601174	0.198227812	0.76062335	0.533307993
112812	-0.264869178	-0.376660348	-0.09759053	-0.39263964	-0.552062322	-0.048677053	-0.3242273	-0.229971839
112817	0.321522989	0.634101897	0.708942311	0.475601207	1.027490645	0.186265987	1.128987573	0.565196918
112840	-0.24758383	-0.292737231	-0.400291391	-0.380508674	-0.089290426	-0.149144515	-0.773087398	-0.856361612
112849	-0.128480526	-0.835173764	0.390418725	0.637872339	0.260345323	-0.707553627	-0.104597406	-0.099681093
112858	-0.432065042	-0.626049538	0.14039736	-0.424700911	-0.622721534	-0.225397791	-0.122937558	-0.370227277
112869	0.075644446	0.474026677	-0.286625309	0.106144452	0.550499264	0.266862544	0.182761647	0.134330127
112885	0.41965016	0.609266294	0.942134287	0.867983745	1.148063672	0.219662687	1.12678066	0.791462331
112936	0.271531366	0.147072234	0.104209898	-0.085697231	0.062091461	0.397502898	0.477582761	0.269990832
112937	0.171396977	-0.00448739	0.233132113	-0.181960242	-0.062123593	0.216325904	0.471533968	0.502811284
112939	-0.206063751	-0.121441358	0.143415542	-0.354743879	-0.64143822	-0.39145665	-0.066189866	0.017665377
112942	0.636526773	0.64652264	0.541532267	0.337439119	0.524465859	0.659070893	0.380842609	0.342083944
112950	-1.118531377	-1.093031377	-0.908662762	-0.717913983	-0.831770131	-0.691931377	-1.166281377	-1.095531377
112970	-0.294678541	-0.222244462	-0.250147043	0.00587028	-0.269643265	-0.408078354	-0.421835	-0.144932205
113000	-0.085920849	0.227456079	0.072192392	-0.147844303	-0.442174729	-0.216481443	-0.259031567	0.023898394
113026	0.250379602	-0.027622212	-0.050349781	0.014534448	-0.051512698	-0.197668685	-0.202623786	0.030207943
113091	0.352798105	0.546903952	0.365322909	0.010433714	-0.058491967	0.071372232	0.587185386	0.228537816
113115	-2.519334219	-3.249714958	-2.070127908	-2.616254463	-2.515139215	-2.184848349	-1.850683028	-2.260879178
113130	-1.932724867	-2.265612146	-1.299314222	-2.138114173	-1.826419118	-1.794873544	-1.421639393	-1.829260245
113146	0.113153288	-0.11277158	-0.875228822	-0.163156918	0.019669302	-0.293228822	-0.271512155	-0.019983762
113174	-0.410928093	-1.260682431	-0.751642237	-0.861269014	-0.000667044	-0.67170873	-1.003355098	-0.686070439
113177	0.052125379	0.316749374	0.150840996	0.163763154	0.182892646	0.340065723	0.517621072	0.477349313
113178	0.961987649	1.287638544	0.642267479	0.483157297	0.577669358	0.937715321	1.744290076	1.517977467
113179	0.473991783	0.680582276	0.398675074	0.185290393	-0.196319795	0.545416707	0.731917823	0.737071137
113189	0.108364966	0.481158262	0.441323468	0.272165747	0.123154604	0.465066909	0.634702597	0.557872693
113201	0.634341554	0.571012475	0.299283434	0.654097702	0.390447035	0.776448842	0.43061552	0.561985029
113220	0.107061444	-0.361803924	0.064765135	0.447778938	0.216598909	-0.226560851	0.191515681	0.878402662
113235	0.51699807	0.74346356	0.624721748	0.442913104	0.55193402	0.450760042	0.886219179	0.651295711
113251	-0.429703171	-0.783263794	-0.847735986	-0.739519884	-0.78303394	-0.451908485	-0.421160514	-0.517752021
113263	-0.304296494	0.065077832	-0.344489841	-0.109615767	-0.163210369	-0.578409671	-0.344268532	-0.572425812
113277	0.089529198	0.254013313	0.333588659	0.44615751	-0.058561341	0.137650777	0.702491375	0.271202293
113278	-0.735464905	-1.560168607	-0.540115033	-0.629043696	-1.105313644	0.074686007	-1.100901834	-0.135209642
113402	-0.059639374	-0.347983483	-0.29712177	-0.077976648	0.116363902	0.129550861	-0.170492005	-0.279314577
113419	-0.08136002	0.458152623	-0.130440273	-0.150216147	-0.254061291	0.040541365	0.12929942	0.15363998
113444	0.019975656	-0.328932307	0.173729664	-0.259558243	-0.536418859	-0.069192759	0.074881764	-0.020346647
113451	0.038171787	0.052343767	0.424540919	0.211241312	0.254300679	0.109435184	0.223730568	0.071716205
113452	-0.024716673	-0.330654209	0.465193088	0.226082572	-0.624673754	0.288153743	0.285491491	0.723072426
113457	0.287264306	1.239797566	0.573220179	-0.011387142	0.247655053	0.099866815	0.558700797	0.661589734
113510	-0.129629113	0.054812695	0.043042983	0.37492835	0.171605445	0.119674527	-0.278696556	-0.355849772
113540	0.037168651	0.018204187	0.203252931	0.079090703	-0.099453215	-0.34427124	-0.182400232	-0.158118734
113612	0.247591379	0.362610693	0.403109684	0.374825728	0.34381211	-0.019625195	0.193088061	0.208681902
113622	0.02629902	-0.219076688	0.25956304	-0.317258335	0.672386556	0.393492172	0.405648379	0.36009212
113655	-0.005690669	-0.285437719	-0.630930758	-0.54462882	-0.500524991	-0.310074502	0.138371398	0.083763608
113675	0.119947303	0.037266949	0.26768045	-0.142145354	0.08641661	0.530800613	0.231607204	0.564503432
113691	0.572519519	0.962462089	1.135214532	0.474490378	0.805565697	0.870674141	0.933166749	0.830185686
113730	-0.912112117	-0.237662033	0.150099641	-0.02428969	-0.661400719	-0.461144459	-0.260485907	-0.058946755
113746	-0.123349948	0.149389254	0.406130537	-0.032222572	-0.101857001	0.117296041	0.380574489	0.172416178
113763	-0.47889628	0.140126953	-0.133214516	0.029709825	-0.189946536	-0.408615312	-0.372426123	0.104092876
113791	0.703701713	-0.048122995	0.100500885	0.564572396	0.303468795	1.215239063	-0.690695661	0.226049017
113802	-2.029566172	-1.98550089	-1.185092865	-1.470535537	-1.641816374	-2.215902873	-1.9394111	-2.02179496
113828	0.127402967	0.085560618	0.637665397	-0.161986922	-0.371038143	0.381630739	0.720734917	0.670914956
113829	0.177021774	0.529544159	-0.077572633	0.191771149	-0.08778144	0.349394642	0.208362186	0.356245335
113835	-0.645235616	-0.804848348	-0.496884889	-0.668738598	-0.344771193	-0.562039459	-0.483701974	-0.917689506
113878	0.269815461	0.297122272	0.257958762	-0.159326774	-0.026070843	0.239474738	0.082486369	0.003585624
114026	-0.364154175	-0.174400001	-0.149081397	-0.350955382	-0.257180174	0.037894029	-0.046148438	0.108094008
114034	-0.104503574	-0.319435119	-0.48148517	-0.214631305	-0.127641039	-0.127035736	-0.19023944	-0.307270259
114036	-0.767158837	0.125500282	-0.365978621	-0.072255951	-0.025114467	-0.399010118	-0.262492206	-0.909625028
114038	-0.126994073	-0.150681578	0.662027753	0.023082502	-0.119585379	0.195490816	0.42718386	0.162860431
114041	0.409952095	0.138652916	0.22737768	0.374341239	0.914836188	-0.203852785	1.000051515	0.918224765
114042	-0.066460246	0.021398354	0.355395767	0.143495352	0.059298629	0.268368225	0.465297365	0.365514319
114043	-0.366105368	-0.065013384	-0.031635083	-0.210013099	0.043646977	-0.399889731	0.256643001	0.115939562
114044	-0.626877046	-0.224456591	-0.815019797	-0.440820228	0.032190358	-0.747092955	-0.896377046	-0.682127046
114049	-0.884115577	-0.818209397	-0.601851779	-1.169773529	-0.272155545	-0.281034127	-0.255655545	-0.713663358
114088	-0.030179337	-0.035805571	0.048983068	0.130608608	0.069399736	0.047413421	0.060724679	0.091693854
114130	-0.368856065	-0.275818821	-1.020603623	-0.053478708	0.747265874	-0.249779395	-0.686962575	0.20653799
114131	0.232234884	0.210005963	0.033078094	0.078263698	-0.009644899	-0.066612589	0.296013137	0.238092551
114132	-0.605946685	-0.208440138	-0.370631948	-0.040772782	-0.748461865	-0.496917606	-0.456854143	-0.425281393
114134	0.216707742	0.028560002	0.629672264	0.101440259	0.291131666	0.591093905	0.580093731	0.787422228
114294	-0.633631325	-1.258369595	-0.43556448	-0.234829177	-0.525548886	-0.056067055	-0.925046379	-0.419432027
114299	0.133985665	-0.316279277	0.146009697	-0.751581239	-0.070593051	0.063119315	0.175257968	-0.175508709
114327	1.49148378	2.23438378	1.94678378	0.95908378	1.98418378	2.13278378	2.13198378	1.67785878
114335	0.015982656	-0.518267344	-0.326667344	-0.622267344	-0.749267344	-0.502267344	-0.478267344	-0.431767344
114336	0.286984427	0.705109427	0.321734427	-0.117390573	0.268234427	0.239859427	0.49281776	0.214984427
114548	-0.413898544	-0.021491106	0.910044064	0.166068207	-0.22902542	0.156132843	-0.016988333	0.345889262
114569	0.058392782	-0.178233221	-0.455986545	-0.828337374	-0.404913503	-0.781029071	-0.372618247	-0.577131203
114571	0.141905459	0.360500578	0.504598798	0.017053951	0.117830144	0.013153954	0.486612807	0.339768409
114609	0.491600564	0.278072152	0.040073773	0.34644421	-0.051851817	0.483888173	0.315581177	0.13098887
114614	-0.905987413	-1.030644106	0.230957025	-0.437747302	-1.100168201	-0.841862476	-1.192862823	-0.82681521
114625	0.281998588	0.435424598	0.121588341	0.376742187	1.185280649	0.814280649	0.263828665	0.244011418
114659	0.343421254	0.177776204	0.420402894	0.37329265	0.443930818	0.485238644	0.111124807	0.008919536
114757	0.448708499	0.673282539	0.882600253	0.61957363	0.302803216	0.26651324	0.497873759	0.635361316
114758	0.328229386	0.170796735	0.231584596	0.098909375	0.05712976	0.258709596	0.361084596	0.415917929
